level_1_href	level_2	item_name	value
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Тканевая маска Рецепты Молли Абрикос	114.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Тканевая маска Рецепты Молли Голубика	114.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Тканевая маска Рецепты Молли Лимон	114.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Пузырьковая маска для лица Funky Fun Очищение и защита с экстрактом дыни	114.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Увлажняющая маска для лица Funky Fun Единорог	114.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска тканевая Dr. Smart Wrinkle Regeneration против морщин с коллагеном, 25мл	249.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Эксфолиация	Гель-скраб-маска для лица Garnier Чистая кожа 3в1 с глиной для жирной кожи, 150мл	489.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Для губ	Бальзам для губ Nivea Интенсивная защита, 4.8г	229.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Для глаз	Патчи для глаз Natura Siberica Lab Biome сияние и тонус, 60шт	419.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Для глаз	Крем для кожи вокруг глаз L'Oreal Paris Гиалурон эксперт, 15мл	579.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Для глаз	Патчи Mychoi гидрогелевые успокаивающие для кожи вокруг глаз с лавандой и коллагеном	149.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Для глаз	Патчи Mychoi гидрогелевые увлажняющие для кожи вокруг глаз с гиалуроновой кислотой и витаминами	149.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Для бровей и ресниц	Пинцет Маркет Beauty	149.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Для бровей и ресниц	Крем-краска для бровей и ресниц Studio Professional стойкая чёрная	209.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Для бровей и ресниц	Крем-краска для бровей и ресниц Studio Professional стойкая коричневая	249.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Для бровей и ресниц	Крем-краска для бровей и ресниц Studio Professional стойкая графит	249.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем-краска Stylist Color Pro ламинирующая для бровей и ресниц тон горький шоколад, 2х2мл	99.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Вода Svoboda Natural Свежесть Кожи мицеллярная, 430мл	144.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем для лица Невская Косметика Гиалуроновый, 40мл	119.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Сыворотка Nivea Luminous 630 против пигментации, 30мл	699.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем для лица Nivea Care Увлажняющий для чувствительной кожи, 100мл	359.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем-краска Stylist Color Pro ламинирующая для бровей и ресниц тон коричневый, 2х2мл	99.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем для лица Nivea Care увлажняющий, 100мл	359.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем для лица Невская Косметика Коллаген, 40мл	109.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Гель Пропеллер Turbo Active для умывания от прыщей, 150мл	184.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем для кожи Himalaya Herbals питательный живительный, 150мл	259.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем для лица Nivea Men, 75мл	249.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Полиш-скатка Bisou Мягкое Обновление для лица, 110мл	339.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем для лица L'Oreal Paris Возраст эксперт 65+ питательный дневной против морщин, 50мл	439.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Вода Librederm Серацин мицеллярная, 250мл	469.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем Aevit by Librederm для лица питательный дневной, 50мл	199.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	"Салициловая суспензия  ""BOLTUSHKA"" от прыщей для локального нанесения для лица 25мл"	149.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем-краска Stylist Color Pro ламинирующая для бровей и ресниц тон черный, 2х2мл	99.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем для лица 24 на 7 увлажняющий, 50мл	399.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем для лица рук и тела Librederm Софт увлажняющий, 200мл	349.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Сыворотка Beauty Visage Sos-Увлажнение Гиалуроновая для лица и кожи вокруг глаз, 30 мл	139.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Гель Garnier Skin naturals для лица гиалуроновый алоэ-гель ночной увлажняющий, 50мл	589.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Пилинг-скатка Пропеллер IQ-очищение салициловая, 100мл	169.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем для лица Nivea Care антивозрастной 80146, 100мл	339.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем-скульптор Черный Жемчуг Liftactivator для лица и шеи, 50мл	379.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Гель-масло Compliment для умывания гидрофильное для сухой и чувствительной кожи, 150мл	199.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Гель Пропеллер Pore Vacuum для умывания от черных точек с активированным углем, 250мл	249.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем для лица L'Oreal Paris Гиалурон эксперт SPF20 дневной, 50мл	599.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Мультикрем Черный Жемчуг для лица и век, 46мл	229.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Гель-сияние для лица Garnier Skin Naturals увлажняющий уход витамин С, 500мл	339.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем для лица Himalaya Herbals Интенсивно увлажняющий, 150мл	259.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем для лица Чёрный Жемчуг Омолаживающий 60+ Вio-программа, 50мл	229.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем для лица L'Oreal Paris Возраст эксперт 45+ ночной, 50мл	439.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Гель Librederm Серацин очищающий для умывания, 200мл	449.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем-детокс Librederm ночной, 50мл	199.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем для лица Garnier Skin Naturals Гиалуроновый-алоэ для сухой и чувствительной кожи, 50мл	339.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем для лица L'Oreal Paris Возраст эксперт 65+ питательные ночной против морщин, 50мл	439.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем для лица L'Oreal Paris Возраст эксперт 55+ восстанавливающий ночной против морщин, 50мл	439.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем для лица L'Oreal Paris Возраст эксперт 45+ дневной, 50мл	819.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем-флюид Pure Line для лица, 45мл	389.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем для лица Prettyskin ампульный для чувствительной кожи с муцином чёрной улитки, 50мл	839.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Лифтинг-крем для кожи вокруг глаз Ps.Lab Intensive Collagen омолаживающий с коллагеном, 40мл	519.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Сыворотка Nivea Acne expert ежедневная, 50мл	309.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Гель-масло Compliment для умывания гидрофильное для глубокого очищения для всех типов кожи, 150мл	199.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем Nivea Men Sensitive Pro Menmalist для лица для чувствительной кожи, 75мл	389.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Сыворотка Garnier для лица Skin Naturals Супер Сияние с витамином C, 30мл	679.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Крем для лица питательный, 50мл	399.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Остальное	Увлажняющая сыворотка для лица все в 1	289.99
